"","Username","Post","Time","Date","Time1","Hour"
"5294",42,"Yes sir, I second your recommendation.","24-08-2017, 09:56 PM",2017-08-24,"09:56 PM",9
"5295",371,"Bingo! 
Always near death moments then these two feel the sparks...
When world peace time, think so much then break up...
Wonder if go back to SG, she will think too much of ex bf, break up again...
Nearly killed while harrassed by persistent ah long, think of junguang again...then patch back...
Hahaha... wash, rinse, dry. Repeat cycle...
These two think they are in fifty shades of grey...?
Have SM inclinations i guess...","24-08-2017, 09:57 PM",2017-08-24,"09:57 PM",9
"5296",400,"Knn the robber. Nv push auto fall","24-08-2017, 09:57 PM",2017-08-24,"09:57 PM",9
"5297",34,"Lol that maid actress again","24-08-2017, 09:57 PM",2017-08-24,"09:57 PM",9
"5298",401,"    ","24-08-2017, 09:57 PM",2017-08-24,"09:57 PM",9
"5299",409,"Paige wear same size jockey cap as moi","24-08-2017, 09:57 PM",2017-08-24,"09:57 PM",9
"5300",42,"Why only Paige alone at such a secluded area?","24-08-2017, 09:57 PM",2017-08-24,"09:57 PM",9
"5301",373,"noo my paigeeeeeeee using spacephone HardwareZone Forums app","24-08-2017, 09:57 PM",2017-08-24,"09:57 PM",9
"5302",428,"Rip Yixuan","24-08-2017, 09:57 PM",2017-08-24,"09:57 PM",9
"5303",181,"Quite perky sia","24-08-2017, 09:58 PM",2017-08-24,"09:58 PM",9
"5304",371,"knn she racist. raj vomit kana fug. these 2 vomit got porridge.  Technically, they didnt vomit...
They had diarrhea...","24-08-2017, 09:58 PM",2017-08-24,"09:58 PM",9
"5305",400,"Ya lo think got upsize","24-08-2017, 09:58 PM",2017-08-24,"09:58 PM",9
"5306",76,"Desmond didn't understand why Paige broke up with him huh?? He probably thought that Paige would get together with the lawyer guy... He doesn't know that Paige actually cares about him a lot and just doesn't want to be unfair to him because she is unsure if she can fully devote her heart to him. But I'm guessing once he knows her reasons and concerns he will probably get back together with her again... Especially when one of their lives is in danger, they will finally realise how insignificant all those issues are compared to their fear of losing each other.","24-08-2017, 09:58 PM",2017-08-24,"09:58 PM",9
"5307",61,"Knn. Can somebody pls tell me why is she alone walking out in the wild?! Who gave her the permission?!","24-08-2017, 09:58 PM",2017-08-24,"09:58 PM",9
"5308",16,"Omg. She die ah... Not surprising... her love life plot kind of hint it","24-08-2017, 09:58 PM",2017-08-24,"09:58 PM",9
"5309",371,"Of course she has boobs but i think normal looking leh... why you all so excited...","24-08-2017, 09:59 PM",2017-08-24,"09:59 PM",9
"5310",201,"1 episode doesn't seems enough to tie up the loose ends.","24-08-2017, 09:59 PM",2017-08-24,"09:59 PM",9
"5311",360,"Sir I thought u gave her the permission?","24-08-2017, 09:59 PM",2017-08-24,"09:59 PM",9
"5312",322,"Sir! I think she wanted go back to forest area reminiscence about desmond!","24-08-2017, 09:59 PM",2017-08-24,"09:59 PM",9
"5313",34,"Hahaha tmr so action pack","24-08-2017, 09:59 PM",2017-08-24,"09:59 PM",9
"5314",401,"wtf, in one episode can resolve the entire terror situation","24-08-2017, 09:59 PM",2017-08-24,"09:59 PM",9
"5315",144,"i think he knows leh. She told him all these when they break up right","24-08-2017, 10:00 PM",2017-08-24,"10:00 PM",10
"5316",322,"Cos the rest like no boobs in the show ma.... ","24-08-2017, 10:00 PM",2017-08-24,"10:00 PM",10
"5317",371,"Bingo...
The key thing is when you are going to lose your life... the person that comes into your mind at that time is most likely the person you love the most... so hint hint...","24-08-2017, 10:00 PM",2017-08-24,"10:00 PM",10
"5318",42,"They see got boobs then excited liao.","24-08-2017, 10:00 PM",2017-08-24,"10:00 PM",10
"5319",373,"using spacephone HardwareZone Forums app","24-08-2017, 10:00 PM",2017-08-24,"10:00 PM",10
"5320",61,"Ok gentlemen!!! Listen up!!!! Tonight is your last Light Off. Tomorrow is your last fall in and you will be passing out from this course. So have a good rest and remember to fall in on time at 2100 hours tomorrrow.","24-08-2017, 10:00 PM",2017-08-24,"10:00 PM",10
"5321",449,"dun worry mediacock like to use text to finish up. 10 lines of words will close the loose end. ","24-08-2017, 10:00 PM",2017-08-24,"10:00 PM",10
"5322",322,"Sho sad last episode tmr ","24-08-2017, 10:00 PM",2017-08-24,"10:00 PM",10
"5323",400,"Think in vestslack she wear la senza up 1 cup
Last episode only show transcom action knn","24-08-2017, 10:00 PM",2017-08-24,"10:00 PM",10
"5324",371,"They never see boobs before meh... jeez...","24-08-2017, 10:01 PM",2017-08-24,"10:01 PM",10
"5325",432,"Who say first episode onePosted with Mic test 1, 2, 1 2 3 via PCWX","24-08-2017, 10:01 PM",2017-08-24,"10:01 PM",10
"5326",478,"no need 1 ep...within 30 mins they can wrap up liao...ownself secure ownself
last 30 mins slowly talk abt propaganda","24-08-2017, 10:01 PM",2017-08-24,"10:01 PM",10
"5327",420,"go ict till lose baby and divorce, song bo sinkie  Portray such a negative image to marrying sg men... nb... scriptwriter Dunnoe think what one..","24-08-2017, 10:01 PM",2017-08-24,"10:01 PM",10
"5328",16,"Paige die ah? Like all the couples no good ending","24-08-2017, 10:02 PM",2017-08-24,"10:02 PM",10
"5329",313,"If Paige die, then the Paige in the terror plot come from where?","24-08-2017, 10:02 PM",2017-08-24,"10:02 PM",10
"5330",61,"mediacorp think terror situation can solve within 1 hour.   U minus away 4 advertisement time slot u r left with 48mins. Then minus away the theme song n ending song u r left with 45min. U first time watch mediacock?!","24-08-2017, 10:02 PM",2017-08-24,"10:02 PM",10
"5331",400,"I rmb first episode have liao lor","24-08-2017, 10:02 PM",2017-08-24,"10:02 PM",10
"5332",371,"Tmr have important scenes of paige and desmond in first 15 to 20 mins! Then last 15 mins too...
So dont miss it by falling in late!","24-08-2017, 10:03 PM",2017-08-24,"10:03 PM",10
"5333",400,"Last episode showcase SGSECURE","24-08-2017, 10:03 PM",2017-08-24,"10:03 PM",10
"5334",432,"First episode I only remember that pink bra Posted with Mic test 1, 2, 1 2 3 via PCWX","24-08-2017, 10:03 PM",2017-08-24,"10:03 PM",10
"5335",371,"You are right...
They showed future scenes in episode 1 first...","24-08-2017, 10:03 PM",2017-08-24,"10:03 PM",10
"5336",195,"where is yusloka huh?","24-08-2017, 10:04 PM",2017-08-24,"10:04 PM",10
"5337",42,"You will be surprised. Mediacorp don't do sad endings la.","24-08-2017, 10:04 PM",2017-08-24,"10:04 PM",10
"5338",16,"Is it. Lol I missed the epi1","24-08-2017, 10:04 PM",2017-08-24,"10:04 PM",10
"5339",371,"Smart!
Then obviously she didnt die lah.
This one i figured out half way through already!","24-08-2017, 10:04 PM",2017-08-24,"10:04 PM",10
"5340",76,"Really? I can't remember leh... Maybe he thought she was making up excuses? Desmond looked surprised when the lawyer guy told him to send invitation when he and Paige getting married... Seemed like he expected Paige to get together with lawyer guy o.o","24-08-2017, 10:04 PM",2017-08-24,"10:04 PM",10
"5341",400,"Simi pink bra?
First ep i only remember seeing the one and only real RSAF personnel. The aunty that activate SPYDER standby and fights to intercept some stupiak plane","24-08-2017, 10:05 PM",2017-08-24,"10:05 PM",10
"5342",414,"What's the title of recurring duet song in the show","24-08-2017, 10:06 PM",2017-08-24,"10:06 PM",10
"5343",371,"He is very smart...
Die die dont want to say ""actually we had broken up""...
Scared lawyer will pursue paige full time...
Good move desmond...","24-08-2017, 10:06 PM",2017-08-24,"10:06 PM",10
"5344",42,"以为的以为 by Alfred Sim and Tay Kewei","24-08-2017, 10:07 PM",2017-08-24,"10:07 PM",10
"5345",400,"鸡毛长在鸡翅膀 one?","24-08-2017, 10:07 PM",2017-08-24,"10:07 PM",10
"5346",61,"Hello my ""wing man""!!! U serious or joking?!","24-08-2017, 10:08 PM",2017-08-24,"10:08 PM",10
"5347",432,"Ehhh, I mess up?
 I remember Desmond forget got ict, came in late and romeo found Desmond's sister bra in his fieldbagPosted with Mic test 1, 2, 1 2 3 via PCWX","24-08-2017, 10:08 PM",2017-08-24,"10:08 PM",10
"5348",400,"Ohhh Miss Lu de pink bra","24-08-2017, 10:09 PM",2017-08-24,"10:09 PM",10
"5349",414," Thanks..","24-08-2017, 10:10 PM",2017-08-24,"10:10 PM",10
"5350",48,"Scriptwriter must be a AMDK lover","24-08-2017, 10:10 PM",2017-08-24,"10:10 PM",10
"5351",61,"Soldier!!!! U think very funny right?! U want to do chicken PT?!","24-08-2017, 10:10 PM",2017-08-24,"10:10 PM",10
"5352",420,"Knnde woyao xia qu mao ta...","24-08-2017, 10:11 PM",2017-08-24,"10:11 PM",10
"5353",76,"Tbh I don't see the spark between Felicia and Desmond... Sadly I think what he felt for her was just 感动 and gratitude and maybe even sympathy. There is a big line between love and 一时心动... I think it is obvious who he truly loves...","24-08-2017, 10:12 PM",2017-08-24,"10:12 PM",10
"5354",322,"There was sneak peak of the terrorist attack in first episode","24-08-2017, 10:13 PM",2017-08-24,"10:13 PM",10
"5355",42,"Say he is wing man liao. Of course he talk about chicken wing la.","24-08-2017, 10:13 PM",2017-08-24,"10:13 PM",10
"5356",371,"I think 他是一时糊涂吧！","24-08-2017, 10:13 PM",2017-08-24,"10:13 PM",10
"5357",371,"Yah, she reunited with ming yao in after life...","24-08-2017, 10:14 PM",2017-08-24,"10:14 PM",10
"5358",61,"爱我的人为我付出一切，我却为我爱的人流泪狂乱心碎","24-08-2017, 10:16 PM",2017-08-24,"10:16 PM",10
"5359",61,"我真的爱你但永远无法像爱她般 爱你","24-08-2017, 10:19 PM",2017-08-24,"10:19 PM",10
"5360",412,"this paige damn dua liap just now ","24-08-2017, 10:19 PM",2017-08-24,"10:19 PM",10
"5361",400,"
Ok can pangkang liao. Olive beret, not khaki
PLATOON FALL OUT!","24-08-2017, 10:20 PM",2017-08-24,"10:20 PM",10
"5362",371,"this paige damn dua liap just now  Seriously sleazy leh you...","24-08-2017, 10:21 PM",2017-08-24,"10:21 PM",10
"5363",478,"how many things they gotta settle ar
- LB and Meixin
- Xianfeng and noworriesmate
- Xianfeng and kym
- Paige Desmond Felicia
just play theme song yao sio kan jiu sio kan and everyone hug...really is chop chop curry pok","24-08-2017, 10:21 PM",2017-08-24,"10:21 PM",10
"5364",360,"This drama very short hor","24-08-2017, 10:22 PM",2017-08-24,"10:22 PM",10
"5365",400,"Alot of inaccuracy also","24-08-2017, 10:23 PM",2017-08-24,"10:23 PM",10
"5366",401,"yalor so who say they r guards?","24-08-2017, 10:23 PM",2017-08-24,"10:23 PM",10
"5367",34,"paige didn't end up with desmond leh she married thomas ong","24-08-2017, 10:23 PM",2017-08-24,"10:23 PM",10
"5368",400,"Bakchew pak stamp la SIR","24-08-2017, 10:25 PM",2017-08-24,"10:25 PM",10
"5369",34,"大结局！#WhenDutyCalls8 《卫国先锋》 明晚 9pm：
一心对龙斌非常失望，提出离婚。为了挽救姐姐的婚姻，卫国安排两人在音乐厅见面，但音乐厅突然遭到恐怖袭击，龙斌和一心受困其中。另一边厢，俊光在地铁站巡逻时发现炸弹，炸弹突然爆炸，俊光被震飞，生死未卜！
错过精彩的剧集，请点击重温: http://bit.ly/whendutycalls8
Big ending!# whendutycalls8 《Wei》 TOMORROW NIGHT 9 PM:
He was very disappointed with dragon and filed a divorce. In order to save her sister's marriage, the two people met at the concert hall, but the concert hall was suddenly hit by a terrorist attack, and dragon and his heart were On the other side, when he was patrolling at the mtr station, he discovered that the bomb exploded, the bomb exploded suddenly, and he was shaken to death.
Miss the awesome episodes, please click on the recap: http://bit.ly/whendutycalls8","24-08-2017, 10:25 PM",2017-08-24,"10:25 PM",10
"5370",400,"She go heaven marry her roger that la","24-08-2017, 10:25 PM",2017-08-24,"10:25 PM",10
"5371",400,"The google translate nv fails to make me ","24-08-2017, 10:26 PM",2017-08-24,"10:26 PM",10
"5372",371,"Yeah she married thomas ong then became a shrewd housewife with 2 kids...
To continue the story, go watch Mightiest Mother in Law....
Hahaha...","24-08-2017, 10:33 PM",2017-08-24,"10:33 PM",10
"5373",259,"Dun you know they have excellent scriptwriter to deal with super chop chop ending on TCS drama. They have done it with last few dramas.","24-08-2017, 10:37 PM",2017-08-24,"10:37 PM",10
"5374",400,"I rather they copy wholesale dots and build the real BROMANCE and military aspects rather than this lovestory shyt","24-08-2017, 10:39 PM",2017-08-24,"10:39 PM",10
"5375",91,"Lai.. I share.","24-08-2017, 10:42 PM",2017-08-24,"10:42 PM",10
"5376",61,"Mediacock only interested in clocking viewership. Not really into make good drama with good ending. The day they need to ask viewers to vote for the ending u can tell they only want viewership for their KPI and not the passion for making good drama.","24-08-2017, 10:43 PM",2017-08-24,"10:43 PM",10
"5377",400,"Confirm la senza one","24-08-2017, 10:45 PM",2017-08-24,"10:45 PM",10
"5378",61,"Wah got blood ah?! Wing Man!!!!! Where r u?! We have got blood here!!! Come n absorb/suck them up.","24-08-2017, 10:47 PM",2017-08-24,"10:47 PM",10
"5379",416,"Shane Pow's accent damn cringe.","24-08-2017, 10:49 PM",2017-08-24,"10:49 PM",10
"5380",42,"You got xray eyes ah? Or you bra king?","24-08-2017, 11:17 PM",2017-08-24,"11:17 PM",11
"5381",306,"wah u simi unit...my ns unit...u say pregnant wife niah...they ask u want defer, need to stay out, kind of question already","24-08-2017, 11:18 PM",2017-08-24,"11:18 PM",11
"5382",31,"What's your problem mate","24-08-2017, 11:18 PM",2017-08-24,"11:18 PM",11
"5383",478,"I know but this drama is especially worse. Because propaganda is priority so story takes a back seat, plus the cast is too big.","24-08-2017, 11:24 PM",2017-08-24,"11:24 PM",11
"5384",259,"Considering they have 20 episodes to compress all the drama and army stuff, I guess they are already doing a decent job. I guess the focus about NS50 is still slightly weak but they gave a general idea on what some of training in the Air and Sea are about. Dun really expect much. At least they are not giving us some rambo crab.","24-08-2017, 11:38 PM",2017-08-24,"11:38 PM",11
"5385",371,"25 episodes just nice lah...
20 is too rushed.
Question!
If paige realises she actually loves desmond...(oh god like for real, 2nd time realisation)... when she returns to SG from yusloka, if she knows desmond and felicia are together, what would you think she will do?
1. Cry in silence, full of regrets and diam diam.
2. Dont care about felicia. Just go and re-declare her love for desmond.
3. Slowly re-appear in Desmond's life and slowly snatch him back...
4. Feels regretful but lawyer woos her again, she just says okay, i will take you roger that imitation.
Choose one or give your own best answer！","Yesterday, 12:02 AM",2017-08-25,"12:02 AM",12
"5386",371,"I think it is T-shirt bra or sports bra with support...","Yesterday, 12:04 AM",2017-08-25,"12:04 AM",12
"5387",371,"Do you know they also have brilliant video editors who can edit and squeeze all key scenes together from hundreds of hours of unused footage? Hahaha...
I always pity the editors... damn tough job...","Yesterday, 12:12 AM",2017-08-25,"12:12 AM",12
"5388",259,"6. Go Batam to become a nun.","Yesterday, 12:23 AM",2017-08-25,"12:23 AM",12
"5389",42,"Remain alone because she don't wish to break up the 2 of them and she knows she have herself to blame. Maybe can show she decided to leave Navy and go overseas for community work. A few years down the road she returns back to Singapore and saw Desmond with a child. She assumes and congrats him but turns out the child belongs to 小飞机 and 小白船  Desmond says he broke up with Felicia because he realised he can never love her 100%. The end.","Yesterday, 12:38 AM",2017-08-25,"12:38 AM",12
"5390",403,"eat too free go and kapo, end up died , stupiak","Yesterday, 12:41 AM",2017-08-25,"12:41 AM",12
"5391",371,"She just emo lah, wanna jalan jalan...
Who knows this woman always bump into life threatening situations...on the sea, in SG and as far as Yusloka...
She has the most action scenes in the drama...romeo, desmond and pierre only had that running away from gangsters action scene...
I think she really needs to go baptised or 拜太岁...
Where got so 准one...?","Yesterday, 12:52 AM",2017-08-25,"12:52 AM",12
"5392",371,"Beautiful fan fiction ending...","Yesterday, 01:09 AM",2017-08-25,"01:09 AM",1
"5393",371,"Obviously...but MediaCoxx still managed to squeeze fleeting scenes all in one...
I actually think either one of the romeo + meixin OR kym + pierre love lines can be removed...
After all, the most heavy-heart romance is paige + desmond + felicia + james + darryl...
Dont understand why need 4 lovelines...to spread thin the precious screen time....","Yesterday, 01:18 AM",2017-08-25,"01:18 AM",1
"5394",470,"Medic we have a woman down requesting medical attention.","Yesterday, 02:36 AM",2017-08-25,"02:36 AM",2
"5395",396,"BRB!!!!!1!!!!!","Yesterday, 02:56 AM",2017-08-25,"02:56 AM",2
"5396",305,"Paige Chua is really too pretty liao even at her her, Felicia really cmi.... Today's episode confirm super rush with so many to complete...","Yesterday, 06:52 AM",2017-08-25,"06:52 AM",6
"5397",371,"What is ""at her her""?","Yesterday, 07:05 AM",2017-08-25,"07:05 AM",7
"5398",400,"Then somehow everyone like related to each other liddat","Yesterday, 07:37 AM",2017-08-25,"07:37 AM",7
"5399",259,"You can draw a family tree out of it. Some one is some one sis. (Cloudie - Paige) Some one is some one mum. (Kym - Botak) Some one is some one bro. (Shane - MeiXin) Some one is some one father. (ZGP - Botak) Some one is some one bro. (Desmond - Kym) Some one is some one son. (TKP - LWH) Some one is some one hubby. (Romeo - Meixin) Some one is all alone. (Felicia)","Yesterday, 07:49 AM",2017-08-25,"07:49 AM",7
"5400",305,"","Yesterday, 08:08 AM",2017-08-25,"08:08 AM",8
"5401",95,"Now XF WHITE horse,  the officer see him with different perspective already,  will assume that everything he do is good 
Is that true in real army?","Yesterday, 08:10 AM",2017-08-25,"08:10 AM",8
"5402",371,"I bet she still looks good at 50!
Like Elizabeth Hurley and Heidi Klum...
Dont know how she maintains her figure and skin...but she must be doing smth right...","Yesterday, 08:19 AM",2017-08-25,"08:19 AM",8
"5403",144,"Son of LTC nia enough to be white horse?","Yesterday, 08:21 AM",2017-08-25,"08:21 AM",8
"5404",400,"More than enough liao. Last time got 1 S3 son, whole platoon no tio pump, pass out go secret unit be clerk","Yesterday, 08:23 AM",2017-08-25,"08:23 AM",8
"5405",371,"Didnt know so 黑暗...","Yesterday, 08:32 AM",2017-08-25,"08:32 AM",8
"5406",400,"if you minister son more satki, but we haven't seen it yet","Yesterday, 08:40 AM",2017-08-25,"08:40 AM",8
"5407",14,"","Yesterday, 09:27 AM",2017-08-25,"09:27 AM",9
"5408",330,"I like kym n Desmond scene best. Very natural n light-hearted. Everytime des talk back to kym, she told him to shut up la. n tts one scene where kym dnt say wat he replied 你舍得吗？Cloudie part can fast forward or go pee. Dnt think Desmond likes Felicia. It's like how Paige accepts Desmond at first, it's more out of 感动，not 心动which is a big taboo in love. Think after losing Desmond then Paige will realize how important he is to her.","Yesterday, 09:58 AM",2017-08-25,"09:58 AM",9
"5409",21,"To have son in NS (I.e. at least 18 years old or so) means the S3 is at the very minimum late 30s or otherwise in 40s already. S3 at that age is actually quite beh kan for regular occifer. Yet still so powderful.","Yesterday, 10:17 AM",2017-08-25,"10:17 AM",10
"5410",400,"there are many more regulars who who 40+ still ""LTC"" Long-Term Captain.
not even OC, just a occifer hanging around do duty, take satki pay, bonus not bad, once a year pass ippt, got money got career outside got family, lepak max","Yesterday, 10:36 AM",2017-08-25,"10:36 AM",10
"5411",400,"my last time is 4 years ago, now he CO liao ","Yesterday, 10:37 AM",2017-08-25,"10:37 AM",10
"5412",300,"I just sneaked in to Mediacock to watch the last episode.
Germaine's baby is actually Xian Feng's, so after that she patched back with longbin
Cloudie decided to go after Pierre Png cos he drives sports car and she is real GCP
Paige wants to patch with JunGuang but he doesnt want to, so she bo bian go find Longbin's father (Rong shu)
Hong hui fung go find back her old love Pilot Micheal and lived happily ever after
Gordon fell in love with Mei Guang and combined ang moh knowledge and bakery to open cafe together
Felicia Chin and JunGuang decided to go to Yugoslovia and live in the jungle","Yesterday, 11:38 AM",2017-08-25,"11:38 AM",11
"5413",42,"Isn't Rong shu Pierre's father?! Longbin no family la. Your plot and imagination is very twisted ","Yesterday, 12:28 PM",2017-08-25,"12:28 PM",12
"5414",400,"Wingman reporting in!","Yesterday, 12:35 PM",2017-08-25,"12:35 PM",12
"5415",371,"Really failed attempt to crap funny outcomes...
My version is more logical leh...","Yesterday, 12:53 PM",2017-08-25,"12:53 PM",12
"5416",61,"Wingman reporting in! Wow! Not bad ah Wingman!!! Fall in timing at 2100 u fall in so early Liao!!!!  Very good!!! Get ready for your last fall n passing out parade.","Yesterday, 03:07 PM",2017-08-25,"03:07 PM",3
"5417",440,"bling watched the crap out of the show. damn shiok to binge watch duno if u realize. the show got ridiculous number of dustbin scenes. 1. pierre png  hide behind dustbin to hide from summer 2. kym hide behind dustbin to go eavesdrop zheng ge ping and her son 3. ah shui's medallion kenna throw into dustbin then they need to search 4 desmond romeo pierre kenna chased by gangsters then throw dustbin at them also thought FC ish 2nd female lead, end up look more like kym ish 2nd female lead..  quite nice leh. hope have sequel for it. the ending i also think will be rushed. got the terrorist attack story also...  no matter who desmond end up with, also  hope cloudie gets dumped... still cannot stand the meixin storyline. that part watch riao feel so sian like wtf she so weak. hope divorce also then sequel more smooth... ","Yesterday, 04:49 PM",2017-08-25,"04:49 PM",4
"5418",259,"bling watched the crap out of the show. damn shiok to binge watch duno if u realize. the show got ridiculous number of dustbin scenes. 1. pierre png  hide behind dustbin to hide from summer 2. kym hide behind dustbin to go eavesdrop zheng ge ping and her son 3. ah shui's medallion kenna throw into dustbin then they need to search 4 desmond romeo pierre kenna chased by gangsters then throw dustbin at them also thought FC ish 2nd female lead, end up look more like kym ish 2nd female lead..  quite nice leh. hope have sequel for it. the ending i also think will be rushed. got the terrorist attack story also...  no matter who desmond end up with, also  hope cloudie gets dumped... still cannot stand the meixin storyline. that part watch riao feel so sian like wtf she so weak. hope divorce also then sequel more smooth...  Paige - 1 Kym - 2 Cloudie - 3 MeiXin - 4 Felicia - Calefare.....","Yesterday, 05:05 PM",2017-08-25,"05:05 PM",5
"5419",440,"also shane pow aussie accent how long already still neh lose it meh... ","Yesterday, 05:06 PM",2017-08-25,"05:06 PM",5
"5420",484,"KFC son no need serve","Yesterday, 05:10 PM",2017-08-25,"05:10 PM",5
"5421",478,"moi went to binge The Reunion...this joey swee really kan hot","Yesterday, 05:11 PM",2017-08-25,"05:11 PM",5
"5422",399,"","Yesterday, 05:16 PM",2017-08-25,"05:16 PM",5
"5423",14,"","Yesterday, 05:35 PM",2017-08-25,"05:35 PM",5
"5424",400,"Waaa leg open so big","Yesterday, 06:33 PM",2017-08-25,"06:33 PM",6
"5425",371,"The media and press anyhow write during production commencement press con in Feb 2017 that Felicia is first female lead, Paige is 2nd female lead...
But truth is Paige is the actual first female lead... while Felicia has even lesser scenes than Kym...
Paige's star power really rose even before MMIL was aired in April 2017, and do take note the script was probably finalised by Feb already...
Hope she gets better roles in future too...
Seems like SG audience really dig her now...","Yesterday, 08:45 PM",2017-08-25,"08:45 PM",8
"5426",371,"Tall girls really wear uniforms well...
Just a different kind of sexy...","Yesterday, 08:46 PM",2017-08-25,"08:46 PM",8
"5427",478,"i cannot tahan her legs man that show really kan power, lots of sexual content. got go thailand soapy/fish tank to shoot scenes some more","Yesterday, 08:50 PM",2017-08-25,"08:50 PM",8
"5428",95,"10 more min to book in","Yesterday, 08:51 PM",2017-08-25,"08:51 PM",8
"5429",144,"Cloudie got join SAF in the show? Who's the guy in the coffin?","Yesterday, 08:54 PM",2017-08-25,"08:54 PM",8
"5430",259,"You are the only one in this forum who is smitten with her. In term of popularity on paper, Felicia is supposed to be the female lead and Paige is the second lead. TCS did not get the order wrong. I believe Felicia still got more ginna pi fans than Paige. Dun think Paige care whether she is 1st or 2nd lead. Maybe there are more scenes for Felicia in the initial plan but removed after the editing.","Yesterday, 08:54 PM",2017-08-25,"08:54 PM",8
"5431",163,"Song dah... Last episode today  Anybirdie will miss the show? ","Yesterday, 08:58 PM",2017-08-25,"08:58 PM",8
"5432",371,"SG audience dont dig her now meh?
Not smitten lah...
Hahaha
And Felicia supposed to have more scenes???
You sure or not!?
Then what happened during post production stage...
Editor and director decided to cut her scenes off?
No lah i think the story just happens to result in her having lesser scenes...","Yesterday, 08:58 PM",2017-08-25,"08:58 PM",8
"5433",41,"FALL IN !!!!","Yesterday, 09:00 PM",2017-08-25,"09:00 PM",9
"5434",322,"Falling in!!   ","Yesterday, 09:01 PM",2017-08-25,"09:01 PM",9
"5435",313,"Waiting for the terrorist attack scenes","Yesterday, 09:01 PM",2017-08-25,"09:01 PM",9
"5436",400,"FALL IN FALL IN FALL IN
GENTLEMEN, TAKE YOUR TIME. TAKE YOUR TIME","Yesterday, 09:01 PM",2017-08-25,"09:01 PM",9
"5437",290,"last epi leeporting in","Yesterday, 09:01 PM",2017-08-25,"09:01 PM",9
"5438",95,"Go to office and sign the book when you book in from your nights off.","Yesterday, 09:02 PM",2017-08-25,"09:02 PM",9
"5439",402,"Book in lor....","Yesterday, 09:02 PM",2017-08-25,"09:02 PM",9
"5440",478,"I tink 2 min nia then ownself secure ownself","Yesterday, 09:02 PM",2017-08-25,"09:02 PM",9
"5441",305,"Fall in for the last time already!!","Yesterday, 09:02 PM",2017-08-25,"09:02 PM",9
"5442",181,"Last fall in liao. This thread cant reach 500 pages ","Yesterday, 09:02 PM",2017-08-25,"09:02 PM",9
"5443",61,"Gentlemen!!! R U READY?!?!","Yesterday, 09:02 PM",2017-08-25,"09:02 PM",9
"5444",400,"Who haven't fall in?!","Yesterday, 09:03 PM",2017-08-25,"09:03 PM",9
"5445",478,"by far cloudie's worst acting","Yesterday, 09:04 PM",2017-08-25,"09:04 PM",9
"5446",409,"In for last burst of fire 🔥","Yesterday, 09:04 PM",2017-08-25,"09:04 PM",9
"5447",400,"Apelicia emo liao. JG so guanxim YX","Yesterday, 09:04 PM",2017-08-25,"09:04 PM",9
"5448",41,"Junguang nver care abt Ape ","Yesterday, 09:04 PM",2017-08-25,"09:04 PM",9
"5449",322,"Her reaction when she got the call is like how she usually talks ","Yesterday, 09:04 PM",2017-08-25,"09:04 PM",9
"5450",41,"Song arh ... Break up riao ","Yesterday, 09:05 PM",2017-08-25,"09:05 PM",9
"5451",400,"分手吧!","Yesterday, 09:05 PM",2017-08-25,"09:05 PM",9
"5452",181,"This is his true feeling. He still love paige one. No way for apelicia","Yesterday, 09:05 PM",2017-08-25,"09:05 PM",9
"5453",259,"She improved since the last drama. You will see more and more of her soon.","Yesterday, 09:05 PM",2017-08-25,"09:05 PM",9
"5454",181,"Desmond and romeo can be tgt","Yesterday, 09:05 PM",2017-08-25,"09:05 PM",9
"5455",400,"Songboh brotherzone","Yesterday, 09:05 PM",2017-08-25,"09:05 PM",9
"5456",432,"Her last drama is which show? Posted with Mic test 1, 2, 1 2 3 via PCWX","Yesterday, 09:06 PM",2017-08-25,"09:06 PM",9
"5457",400,"knn still walk like got 1 basketball between her legs","Yesterday, 09:06 PM",2017-08-25,"09:06 PM",9
"5458",153,"Is Felicia a calefare in this show?","Yesterday, 09:06 PM",2017-08-25,"09:06 PM",9
"5459",322,"The lead.. That one really quite jialat ","Yesterday, 09:06 PM",2017-08-25,"09:06 PM",9
"5460",95,"Totally don't respect Desmond for how he handle the two women, 
Where got guy take out the ex gf present and see in front of current gf ?
Totally never respect ape","Yesterday, 09:06 PM",2017-08-25,"09:06 PM",9
"5461",61,"Wingman! Parade ready for inspection?!","Yesterday, 09:06 PM",2017-08-25,"09:06 PM",9
"5462",91,"Nb. Sgt Loke kena dumped again.  Be Sgt really poor thing.","Yesterday, 09:07 PM",2017-08-25,"09:07 PM",9
"5463",478,"see lah call her ape ppl cry liao","Yesterday, 09:07 PM",2017-08-25,"09:07 PM",9
"5464",181,"Piak too much ","Yesterday, 09:07 PM",2017-08-25,"09:07 PM",9
"5465",432,"The lead.. That one really quite jialat What is her role? Posted with Mic test 1, 2, 1 2 3 via PCWX","Yesterday, 09:07 PM",2017-08-25,"09:07 PM",9
"5466",371,"The Lead...
She is better in this drama than last drama...by...abit.. .","Yesterday, 09:07 PM",2017-08-25,"09:07 PM",9
"5467",400,"Rainy haven't report sir!","Yesterday, 09:07 PM",2017-08-25,"09:07 PM",9
"5468",42,"Wonder where is Yusloka. Junguang so fast can reach?","Yesterday, 09:07 PM",2017-08-25,"09:07 PM",9
